Animal Name,Class,Order,Family,Is_Endangered,Length(cm),Lifespan(years),Weight(kg),Diet,Asia,Europe,Africa,South-America,North-America,Central-America,Antarctica,Oceania,Ocean,Eurasia
Marine Iguana,16,Squamata,Iguanidae,1.0,2900.0,60.0,38.0,2,0,0,0,1,0,0,0,0,0,0
Marine Toad,2,Anura,Bufonidae,0.0,1250.0,12.5,17.636684303350968,0,0,0,0,1,0,1,0,1,1,0
Markhor,13,Artiodactyla,Bovidae,1.0,15900.0,11.5,71.0,2,1,0,0,0,0,0,0,0,0,0
Marmoset,13,Primates,Callitrichidae,1.0,53.34,14.0,0.2338833134886885,4,0,0,0,1,0,1,0,0,0,0
Marmot,13,Rodentia,Sciuridae,0.0,58.42,14.0,6.249999999999999,2,1,1,0,0,1,0,0,0,0,1
Marsh Frog,2,Anura,Ranidae,0.0,1450.0,7.5,0.4761904761904761,0,1,1,0,0,0,0,0,0,0,1
Marsican Brown Bear,13,Carnivora,Ursidae,1.0,1114.242495994122,22.5,216.8174107102358,4,0,1,0,0,0,0,0,0,0,0
Masiakasaurus,16,Dinosauria,Noasauridae,1.0,201.168,19.474841669993218,19.958088015168148,0,0,0,1,0,0,0,0,0,0,0
Masked Angelfish,0,Perciformes,Pomacanthidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,0,0,0,0,1,0,0,0,0,0
Masked Palm Civet,13,Carnivora,Viverridae,0.0,1114.242495994122,17.5,2.95,0,1,0,0,0,0,0,0,0,0,0
Massasauga,16,Squamata,Viperidae,0.0,68.58,11.0,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Mealybug,11,Hemiptera,Pseudococcidae,0.0,300.0,0.1027397260273972,1601.274827419837,2,1,1,1,1,1,1,0,1,1,1
Meerkat,13,Carnivora,Herpestidae,0.0,1114.242495994122,12.0,357.95454545454544,0,0,0,1,0,0,0,0,0,0,0
Megalania,16,Squamata,Varanidae,1.0,579.12,19.474841669993218,159.66470412134518,0,0,0,0,0,0,0,0,1,1,0
Megalochelys,16,Testudines,Testudinidae,1.0,580.0000000000001,19.474841669993218,3300.0,4,1,0,0,0,0,0,0,0,0,0
Megamouth Shark,8,Lamniformes,Megachasmidae,0.0,472.44,19.474841669993218,172.95454545454544,0,0,0,0,0,0,0,0,0,1,0
Meganeura,11,Meganisoptera,Meganeuridae,1.0,5.08,19.474841669993218,102.5,0,1,1,1,1,1,1,1,1,1,1
Meiolania,16,Testudines,Meiolaniidae,1.0,1114.242495994122,19.474841669993218,1601.274827419837,2,0,0,0,0,0,0,0,1,1,0
Mekong Giant Catfish,0,Siluriformes,Pangasiidae,1.0,304.8,60.0,293.6363636363636,2,1,0,0,0,0,0,0,0,0,0
Merganser,4,Anseriformes,Anatidae,0.0,62.23,13.0,1.5166978511084652,0,1,1,0,0,1,0,0,0,0,0
Mexican Alligator Lizard,16,Squamata,Anguidae,1.0,24000.0,10.0,0.3835978835978836,0,0,0,0,0,0,1,0,0,0,0
Mexican Eagle (Northern crested caracara),4,Falconiformes,Falconidae,0.0,1114.242495994122,26.0,2.15,0,0,0,0,1,1,1,0,0,0,0
Mexican Fireleg Tarantula,3,Araneae,Theraphosidae,1.0,6.35,7.5,0.0566989850881669,0,0,0,0,0,1,0,0,0,0,0
Mexican Free-Tailed Bat,13,Chiroptera,Molossidae,0.0,1114.242495994122,18.0,1601.274827419837,0,0,0,0,1,1,1,0,0,0,0
Mexican Mole Lizard,16,Squamata,Bipedidae,0.0,2100.0,1.5,0.1058201058201058,0,0,0,0,0,1,1,0,0,0,0
Milk Snake,16,Squamata,Colubridae,0.0,96.52,22.0,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Milkfish,0,Gonorhynchiformes,Chanidae,0.0,600.0,15.0,15.87575183024739,4,1,0,0,0,0,0,0,0,1,0
Minke Whale,13,Cetacea,Balaenopteridae,0.0,1114.242495994122,40.0,270.0,0,0,0,0,0,0,0,0,0,1,0
Cottonmouth,16,Squamata,Viperidae,0.0,91.44,10.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Mojarra,0,Perciformes,Gerreidae,0.0,35.56,19.474841669993218,0.9071858188712796,4,0,0,0,1,0,1,0,0,1,0
Mojave Ball Python,16,Squamata,Pythonidae,0.0,167.64,25.0,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Mojave Rattlesnake,16,Squamata,Viperidae,0.0,137.16,16.0,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Mola mola (Ocean Sunfish),0,Tetraodontiformes,Molidae,1.0,655.0,19.474841669993218,101.0,0,0,0,0,0,0,0,0,0,1,0
Mole,13,Soricomorpha,Talpidae,0.0,1114.242495994122,4.5,14.109347442680775,4,1,1,1,1,1,1,0,1,1,1
Mole Cricket,11,Orthoptera,Gryllotalpidae,0.0,2.54,1.0,500.0,4,1,1,1,1,1,1,0,1,1,0
Mole Snake,16,Squamata,Pseudaspididae,0.0,207.264,9.0,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Molly,0,Cyprinodontiformes,Poeciliidae,0.0,750.0,4.0,1601.274827419837,4,0,0,0,1,0,1,0,0,0,0
Monarch Butterfly,11,Lepidoptera,Nymphalidae,1.0,1114.242495994122,4.0,500.0,2,1,1,1,1,1,1,0,1,1,0
Mongoose,13,Carnivora,Herpestidae,1.0,1114.242495994122,12.5,2.65,4,1,0,1,0,0,0,0,0,0,0
Monitor Lizard,16,Squamata,Varanidae,0.0,1114.242495994122,19.0,83.5,0,1,0,1,0,0,0,0,1,1,0
Monkey,13,Primates,Cebidae,0.0,1114.242495994122,20.0,15.05,4,1,0,1,1,1,1,0,1,1,0
Monocled Cobra,16,Squamata,Elapidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,1,0,0,0,0,0,0,0,0,0
Monte Iberia Eleuth,2,Anura,Leptodactylidae,1.0,970.0,2.0,0.0617283950617283,0,0,0,0,0,0,1,0,0,0,0
Moonglow Boa,16,Squamata,Boidae,0.0,396.24,20.0,1601.274827419837,4,0,0,0,1,1,1,0,0,0,0
Moorhen,4,Gruiformes,Rallidae,0.0,3150.0,2.0,8.289241622574956,4,1,1,1,1,1,1,0,1,1,1
Moose,13,Artiodactyla,Cervidae,0.0,1114.242495994122,13.0,495.0,2,0,1,0,0,1,0,0,0,0,1
Moray Eel,0,Anguilliformes,Muraenidae,0.0,22.225,20.0,1601.274827419837,0,0,0,0,0,0,0,0,0,1,0
Mosasaurus,16,Squamata,Mosasauridae,1.0,1234.44,42.0,0.078,0,1,1,1,0,0,0,1,0,1,0
Mountain Bluebird,4,Passeriformes,Turdidae,0.0,1114.242495994122,8.0,0.0269320179168792,4,0,0,0,0,1,1,0,0,0,0
Mountain Gorilla,13,Primates,Hominidae,1.0,1114.242495994122,42.5,215.5,4,0,0,1,0,0,0,0,0,0,0
Mountain Lion,13,Carnivora,Felidae,0.0,1114.242495994122,15.0,59.5,0,0,0,0,1,1,1,0,0,0,0
Mourning Dove,4,Columbiformes,Columbidae,0.0,2925.0,3.25,4.6913580246913575,2,0,0,0,0,1,1,0,0,0,0
Mouse,13,Rodentia,Muridae,0.0,1114.242495994122,3.5,68.18181818181817,2,1,1,1,1,1,1,1,1,1,1
Mozambique Spitting Cobra,16,Squamata,Elapidae,0.0,97.536,20.0,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Mud Snake,16,Squamata,Colubridae,0.0,78.94319999999999,19.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Mudpuppy,2,Urodela,Proteidae,0.0,26.67,15.5,0.1591824006350286,4,0,0,0,0,1,0,0,0,0,0
Mule,13,Perissodactyla,Equidae,0.0,1114.242495994122,17.5,400.0,2,1,1,1,1,1,1,0,0,0,1
Mule Deer,13,Artiodactyla,Cervidae,0.0,164.592,10.0,136.07787283069192,2,0,0,0,0,1,0,0,0,0,0
Mulga Snake,16,Squamata,Elapidae,0.0,228.6,25.0,1601.274827419837,0,0,0,0,0,0,0,0,1,1,0
Mullet Fish,0,Perciformes,Mugilidae,0.0,60.96,19.474841669993218,1.1339822735890994,2,0,0,0,0,1,1,0,0,1,0
Muntjac,13,Artiodactyla,Cervidae,0.0,9250.0,15.0,25.0,4,1,1,0,0,0,0,0,0,0,0
Muscovy Duck,4,Anseriformes,Anatidae,0.0,76.2,10.0,4.762725549074217,4,0,0,0,1,1,1,0,1,1,0
Muskox,13,Artiodactyla,Artiodactyla,0.0,182.88,20.0,295.45454545454544,2,0,1,0,0,1,0,0,0,0,1
Muskrat,13,Rodentia,Cricetidae,0.0,5200.0,5.5,1.25,4,1,1,0,0,1,1,0,0,0,1
Mussurana Snake,16,Squamata,Colubridae,0.0,199.644,11.75,1601.274827419837,0,0,0,0,1,0,1,0,0,0,0
Muttaburrasaurus,16,Ornithischia,Ornithopoda,1.0,746.76,19.474841669993218,0.0028,4,0,0,0,0,0,0,0,1,1,0
Myna Bird,4,Passeriformes,Sturnidae,0.0,36.195,19.474841669993218,0.2409706866247094,0,1,0,1,0,1,0,0,1,1,0
Nabarlek,13,Diprotodontia,Macropodidae,1.0,33.782000000000004,17.0,1.4016020901561268,2,0,0,0,0,0,0,0,1,1,0
Naked Mole Rat,13,Rodentia,Heterocephalidae,0.0,8.89,32.0,0.0326019164256959,4,0,0,1,0,0,0,0,0,0,0
Narwhal,13,Cetacea,Monodontidae,0.0,500.0,50.0,400.5,0,1,1,1,1,1,1,1,1,1,1
Nautilus,7,Nautilida,Nautilidae,0.0,17.78,17.5,1601.274827419837,0,0,0,0,0,0,0,0,0,1,0
Neanderthal,13,Primates,Hominidae,1.0,1114.242495994122,32.5,177.5,4,1,1,0,0,0,0,0,0,0,1
Needlefish,0,Beloniformes,Belonidae,0.0,7.62,19.474841669993218,2.2727272727272725,0,1,0,1,1,1,1,0,1,1,0
Neon Tetra,0,Characiformes,Characidae,0.0,1114.242495994122,7.5,1601.274827419837,4,0,0,0,1,0,0,0,0,0,0
Neptune Grouper,0,Perciformes,Serranidae,0.0,35.56,19.474841669993218,1601.274827419837,0,1,0,0,0,0,0,0,1,1,0
Newt,2,Caudata,Salamandridae,0.0,1114.242495994122,8.5,1.058201058201058,4,1,1,0,0,1,0,0,0,0,1
Nicobar pigeon,4,Columbiformes,Columbidae,0.0,1570.0,10.0,0.5298520156489198,4,1,0,0,0,0,0,0,1,1,0
Night Adder,16,Squamata,Viperidae,0.0,100.584,10.0,1601.274827419837,4,0,0,1,0,0,0,0,0,0,0
Night Heron,4,Pelecaniformes,Ardeidae,0.0,62.23,12.5,0.8788342688665872,4,1,1,1,1,1,0,0,0,0,0
Night Snake,16,Squamata,Colubridae,0.0,40.64,12.0,1601.274827419837,4,0,0,0,0,1,0,0,0,0,0
Nightingale,4,Passeriformes,Muscicapidae,0.0,1525.0,2.0,0.6525573192239859,4,1,1,1,0,0,0,0,0,0,1
Nile Crocodile,16,Crocodilia,Crocodylidae,0.0,548.64,45.0,113.86363636363636,0,0,0,1,0,0,0,0,0,0,0
Nilgai,13,Artiodactyla,Bovidae,0.0,190.5,21.0,203.66321633660223,2,1,0,0,0,1,0,0,0,0,0
No See Ums,11,Diptera,Ceratopogonidae,0.0,200.0,0.0769230769230769,1601.274827419837,4,1,1,1,1,1,1,0,1,1,1
North American Black Bear,13,Carnivora,Ursidae,0.0,1114.242495994122,22.5,185.0,4,0,0,0,0,1,0,0,0,0,0
Northern Alligator Lizard,16,Squamata,Anguidae,0.0,8.89,10.0,0.0283494925440834,4,0,0,0,0,1,0,0,0,0,0
Northern Cardinal,4,Passeriformes,Cardinalidae,0.0,22.352000000000004,3.0,0.055731922398589,4,0,0,0,0,1,1,0,0,0,0
Northern Flicker,4,Piciformes,Picidae,0.0,31.75,7.5,0.1261552418211714,4,0,0,0,0,1,1,0,0,0,0
Northern Fur Seal,13,Carnivora,Pinnipedia,1.0,228.6,22.5,179.1691992270777,0,0,0,0,0,0,0,0,0,1,0
Northern Harrier,4,Accipitriformes,Accipitridae,0.0,45.72,16.0,0.5102908657935022,0,0,0,0,1,1,1,0,0,0,0
Northern Jacana,4,Charadriiformes,Jacanidae,0.0,20.32,6.5,0.1133979701763338,0,0,0,0,0,1,1,0,0,0,0
Northern Parula,4,Passeriformes,Parulidae,0.0,11.43,4.5,0.008504847763225,3,0,0,0,0,1,1,0,0,0,0
Northern Potoo,4,Nyctibiiformes,Nyctibiidae,0.0,43.18,13.0,0.4961161195214605,3,0,0,0,0,0,1,0,0,0,0
Northern Screamer,4,Anseriformes,Anhimidae,0.0,83.82000000000001,25.0,1601.274827419837,2,0,0,0,1,0,0,0,0,0,0
Northern Water Snake,16,Squamata,Serpentes,0.0,6.985,9.0,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Norway Rat,13,Rodentia,Muridae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,1,1,1,1,1,1,0,1,1,1
Nose-horned viper,16,Squamata,Viperidae,0.0,83.82000000000001,22.0,1601.274827419837,0,0,1,0,0,0,0,0,0,0,0
Numbat,13,Dasyuromorphia,Myrmecobiidae,1.0,1114.242495994122,6.0,14.638447971781304,4,0,0,0,0,0,0,0,1,1,0
Nurse Shark,8,Orectolobiformes,Ginglymostomatidae,0.0,1114.242495994122,22.5,120.0,0,0,0,0,0,0,0,0,0,1,0
Nutria,13,Rodentia,Echimyidae,0.0,53.34,19.474841669993218,8.391468824559336,2,0,1,1,1,1,0,0,0,0,0
Nyala,13,Artiodactyla,Bovidae,0.0,165.1,18.5,111.49313713928024,2,0,0,1,0,0,0,0,0,0,0
Oak Toad,2,Anura,Bufonidae,0.0,3.302,1.9,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Oarfish,0,Lampriformes,Regalecidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,0,0,0,0,0,0,0,0,1,0
Ocean Whitefish,0,Perciformes,Malacanthidae,0.0,66.04,13.0,5.896707822663316,0,0,0,0,0,0,0,0,0,1,0
Oceanic Whitetip Shark,8,Carcharhiniformes,Carcharhinidae,1.0,396.24,25.0,90.9090909090909,4,0,0,0,0,0,0,0,0,1,0
Ocellated Turkey,4,Galliformes,Phasianidae,0.0,96.52,4.5,3.855539730202938,4,0,0,0,0,1,1,0,0,0,0
Ocelot,13,Carnivora,Felidae,0.0,7750.0,10.0,13.75,0,0,0,0,1,0,1,0,0,0,0
Octopus,7,Octopoda,Octopodidae,0.0,1114.242495994122,5.5,40.0,4,0,0,0,0,0,0,0,0,1,0
Okapi,13,Artiodactyla,Giraffidae,0.0,175.0,25.0,250.0,2,0,0,1,0,0,0,0,0,0,0
Old House Borer,11,Coleoptera,Cerambycidae,0.0,2.54,6.0,1601.274827419837,4,0,1,0,0,0,0,0,0,0,1
Oleander Hawk Moth,11,Lepidoptera,Sphingidae,0.0,900.0,0.0547945205479452,1601.274827419837,2,1,1,1,0,1,0,0,0,0,0
Olive Baboon,13,Primates,Cercopithecidae,0.0,62.23,25.0,19.27769865101469,4,0,0,1,0,0,0,0,0,0,0
Olive python,16,Squamata,Pythonidae,0.0,396.24,40.0,1601.274827419837,4,0,0,0,0,0,0,0,1,1,0
Olive Sea Snake,16,Squamata,Elapidae,0.0,137.16,15.0,1601.274827419837,0,0,0,0,0,0,0,0,0,1,0
Olm,2,Caudata,Proteidae,0.0,1000.0,100.0,0.0174349379146113,0,0,1,0,0,0,0,0,0,0,0
Onagadori Chicken,4,Galliformes,Phasianidae,1.0,1114.242495994122,6.5,1.587575183024739,4,1,0,0,0,0,0,0,0,0,0
Onager,13,Perissodactyla,Equidae,1.0,230.124,20.0,244.94017109524543,2,1,0,0,0,0,0,0,0,0,1
Opah,0,Lampriformes,Lampridae,0.0,137.16,3.5,158.7575183024739,0,0,0,0,0,0,0,0,0,1,0
Opossum,13,Didelphimorphia,Didelphidae,0.0,1114.242495994122,4.5,3.25,4,0,0,0,0,1,0,0,0,0,0
Oranda Goldfish,0,Cypriniformes,Cyprinidae,0.0,1114.242495994122,15.0,1601.274827419837,4,1,0,1,1,1,0,0,1,1,0
Orangutan,13,Primates,Hominidae,1.0,1114.242495994122,35.0,60.0,4,1,0,0,0,0,0,0,0,0,0
Orange Dream Ball Python,16,Squamata,Pythonidae,0.0,152.4,25.0,1601.274827419837,4,0,0,1,0,0,0,0,0,0,0
Orange Roughy ,0,Trachichthyiformes,Trachichthyidae,1.0,76.2,250.0,6.8038936415345965,0,0,0,0,0,0,0,0,0,1,0
Orange Tanager (Orange-Headed Tanager),4,Passeriformes,Thraupidae,0.0,12.954,3.7,0.0164427056755684,4,0,0,0,1,0,0,0,0,0,0
Orange-Crowned Warbler,4,Passeriformes,Parulidae,0.0,12.827,7.0,9000.0,4,0,0,0,0,1,1,0,0,0,0
Orchard Oriole,4,Passeriformes,Icteridae,0.0,16.51,5.0,0.0226795940352667,4,0,0,0,1,1,1,0,0,0,0
Oregon Spotted Frog,2,Anura,Ranidae,1.0,7.3025,19.474841669993218,1601.274827419837,4,0,0,0,0,1,0,0,0,0,0
Oribi,13,Artiodactyla,Bovidae,0.0,1114.242495994122,10.0,13.834583737787012,2,0,0,1,0,0,0,0,0,0,0
Oriental Cockroach,11,Blattodea,Blattidea,0.0,2.3368,0.2931506849315068,1601.274827419837,4,1,1,0,1,1,0,0,1,1,0
Oriental Dwarf Kingfisher,4,Coraciiformes,Alcedinidae,0.0,12.7,4.0,0.0155922208992459,0,1,0,0,0,0,0,0,0,0,0
Orinoco Crocodile,16,Crocodylia,Crocodylidae,1.0,441.96,75.0,312.0719216917201,0,0,0,0,1,0,0,0,0,0,0
Ornate Box Turtle,16,Testudines,Emydidae,0.0,1114.242495994122,35.0,1601.274827419837,4,0,0,0,0,1,0,0,0,0,0
Ortolan Bunting,4,Passeriformes,Emberizidae,0.0,16.51,19.474841669993218,0.0198446447808584,4,1,1,1,0,0,0,0,0,0,1
Ostrich,4,Struthioniformes,Struthionidae,0.0,1114.242495994122,60.0,96.5,4,0,0,1,0,0,0,0,0,0,0
Otter,13,Carnivora,Mustelidae,0.0,1114.242495994122,14.0,52.5,0,1,1,1,1,1,1,0,1,1,1
Ovenbird,4,Passeriformes,Parulidae,1.0,13.081,6.85,0.0236718262743096,4,0,0,0,1,1,1,0,0,0,0
Ox,13,Artiodactyla,Bovidae,0.0,1114.242495994122,20.0,113.62502381362776,2,1,0,0,1,1,1,0,0,0,0
Oxpecker,4,Passeriformes,Buphagidae,0.0,20.32,15.0,0.0566989850881669,4,0,0,1,0,0,0,0,0,0,0
Oyster,5,Ostreoida,Ostreidae,0.0,6300.0,20.0,50000.0,4,0,0,0,0,0,0,0,0,1,0
Oyster Toadfish,0,Batrachoidiformes,Batrachoididae,0.0,43.18,24.0,1601.274827419837,4,0,0,0,0,0,0,0,0,1,0
Ozark Bass,0,Perciformes,Centrarchidae,0.0,1114.242495994122,19.474841669993218,1.6737578358175107,4,0,0,0,0,1,0,0,0,0,0
Pacific Sleeper Shark,8,Squaliformes,Somniosidae,0.0,782.5,375.0,750.5,0,0,0,0,0,0,0,0,0,1,0
Paddlefish,0,Acipenseriformes,Polyodontidae,1.0,149.352,30.0,27.215574566138383,0,1,0,0,0,1,0,0,0,0,0
Pademelon,13,Diprotodontia,Macropodidae,0.0,1114.242495994122,6.0,7.75,2,0,0,0,0,0,0,0,1,1,0
Painted Turtle,16,Testudines,Emydidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,4,0,0,0,0,1,0,0,0,0,0
Palaeoloxodon namadicus,13,Proboscidea,Elephantidae,1.0,1114.242495994122,19.474841669993218,9.979044007584074,2,1,0,0,0,0,0,0,0,0,0
Paleoparadoxia,13,Desmostylia,Paleoparadoxiidae,1.0,214.884,19.474841669993218,64.54545454545455,2,1,1,1,1,1,1,1,1,1,1
Panda Pied Ball Python,16,Squamata,Pythonidae,0.0,121.92,25.0,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Panther,13,Carnivora,Felidae,0.0,150.0,13.5,98.0,0,0,0,0,1,1,1,0,0,0,0
Panthera atrox (American Lion),13,Carnivora,Felidae,1.0,205.74,19.474841669993218,338.8339033484229,0,0,0,0,1,1,0,0,0,0,0
Paradise Flying Snake,16,Squamata,Colubridae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,1,0,0,0,0,0,0,0,0,0
Parakeet,4,Psittaciformes,Psittacidae,0.0,24.765,18.0,0.0575494698644894,4,1,1,1,1,1,0,0,1,1,0
Parrot,4,Psittaciformes,Psittacidae,1.0,1114.242495994122,60.0,3.1818181818181817,4,1,0,1,1,1,1,0,1,1,1
Parrot Snake,16,Squamata,Colubridae,0.0,172.72,7.5,1601.274827419837,0,0,0,0,1,0,1,0,0,0,0
Parrotfish,0,Labriformes,Scaridae,1.0,76.2,20.0,1601.274827419837,2,0,0,0,0,0,0,0,0,1,0
Parrotlet,4,Psittaciformes,Psittacidae,0.0,12.065,30.0,0.0283494925440834,4,0,0,0,1,0,1,0,0,0,0
Patas Monkey,13,Primates,Cercopithecidae,0.0,1114.242495994122,16.0,8.5,4,0,0,1,0,0,0,0,0,0,0
Pea Puffer,0,Tetraodontiformes,Tetraodontidae,1.0,1114.242495994122,19.474841669993218,1601.274827419837,0,1,0,0,0,0,0,0,0,0,0
Peacock,4,Galliformes,Phasianidae,0.0,9650.0,16.0,4.35,4,1,0,1,0,0,0,0,0,0,0
Peacock Butterfly,11,Lepidoptera,Nymphalidae,0.0,3.81,1.0,1601.274827419837,2,1,1,0,0,0,0,0,0,0,1
Peacock Spider,3,Araneae,Salticidae,1.0,450.0,1.0,1601.274827419837,0,1,0,0,0,0,0,0,1,1,0
Pelagornithidae,4,Odontopterygiformes,Pelagornithidae ,1.0,1114.242495994122,19.474841669993218,22.452849017064167,0,1,1,1,1,1,1,0,1,1,1
Pelican,4,Pelecaniformes,Pelecanidae,0.0,1114.242495994122,19.5,8.85,4,0,0,0,0,0,0,0,0,1,0
Penguin,4,Sphenisciformes,Spheniscidae,0.0,1114.242495994122,16.0,50.5,0,0,0,0,0,0,0,1,0,1,0
Peppered Moth,11,Lepidoptera,Geometridae,0.0,2.0,0.7083333333333334,1601.274827419837,2,1,1,0,0,1,0,0,0,0,1
Peppermint Angelfish,0,Perciformes,Pomacanthidae,0.0,450.0,20.0,1601.274827419837,4,0,0,0,0,0,0,0,0,1,0
Perch Fish,0,Perciformes,Percidae,0.0,43.18,8.0,2.041168092460379,4,1,1,1,0,1,0,0,1,1,1
Peregrine Falcon,4,Falconiformes,Falconidae,0.0,75.0,15.0,0.9,0,1,1,1,1,1,1,0,1,1,1
Peringuey’s Adder,16,Squamata,Viperidae,0.0,22.86,19.474841669993218,1601.274827419837,0,0,0,1,0,0,0,0,0,0,0
Pheasant,4,Galliformes,Phasianidae,0.0,6850.0,8.5,1.2,4,1,1,1,1,1,1,0,1,1,1
Pheasant-tailed Jacana,4,Charadriiformes,Jacanidae,0.0,49.53,4.8,0.155922208992459,0,1,0,0,0,0,0,0,1,1,0
Philippine Cobra,16,Squamata,Elapidae,0.0,126.49200000000002,20.0,1601.274827419837,0,1,0,0,0,0,0,0,0,0,0
Phorusrhacos,4,Cariamiformes ,Phorusrhacidae ,1.0,1114.242495994122,19.474841669993218,136.36363636363637,0,0,0,0,1,0,0,0,0,0,0
Phytosaurs,16,Phytosauria,Phytosauridae,1.0,1114.242495994122,19.474841669993218,1601.274827419837,0,1,1,1,1,1,0,0,0,0,0
Pied Tamarin,13,Primates,Callitrichidae,1.0,2400.0,11.5,19.753086419753085,4,0,0,0,1,0,0,0,0,0,0
Pied-Billed Grebe,4,Podicipediformes,Podicipedidae,0.0,34.29,10.0,0.409650167262006,4,0,0,0,1,1,0,0,0,0,0
Pig,13,Artiodactyla,Suidae,0.0,1114.242495994122,11.5,190.0,4,1,1,0,0,1,0,0,0,0,1
Pigeon,4,Columbiformes,Columbidae,0.0,33.02,6.0,0.400352733686067,4,1,1,1,1,1,1,0,1,1,1
Pika,13,Lagomorpha,Ochotonidae,0.0,1114.242495994122,4.5,6.437389770723104,2,1,1,0,0,1,0,0,0,0,0
Pike Fish,0,Esociformes,Esocidae,0.0,115.0,13.5,1601.274827419837,0,1,1,0,0,1,0,0,0,0,1
Pileated Woodpecker,4,Piciformes,Picidae,0.0,44.45,12.0,0.2990871463400805,4,0,0,0,0,1,0,0,0,0,0
Pinacate Beetle,11,Coleoptera,Tenebrionidae,0.0,2250.0,19.5,1601.274827419837,2,0,0,0,0,1,0,0,0,0,0
Pine Marten,13,Carnivora,Mustelidae,0.0,56.388000000000005,9.0,0.9090909090909092,4,1,1,0,0,1,0,0,0,0,1
Pine Siskin,4,Passeriformes,Fringillidae,0.0,12.446000000000002,5.5,0.0176366843033509,4,0,0,0,0,1,1,0,0,0,0
Pine Snake,16,Squamata,Colubridae,0.0,152.4,17.5,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Pine Snake,16,Squamata,Colubridae,0.0,152.4,17.5,1601.274827419837,0,0,0,0,0,1,0,0,0,0,0
Pink Fairy Armadillo,13,Cingulata,Dasypodidae,0.0,10250.0,7.5,2.1904761904761902,4,0,0,0,1,0,0,0,0,0,0
Pink-Necked Green Pigeon,4,Columbiformes,Columbidae,0.0,27.432,4.5,0.1318251403299881,2,1,0,0,0,0,0,0,0,0,0
Piranha,0,Characiformes,Characidae,0.0,17.78,10.0,2.267964547178199,4,0,0,0,1,0,0,0,0,0,0
Plains Hognose Snake,16,Squamata,Colubridae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,0,0,0,0,1,1,0,0,0,0
Platinum Arowana,0,Osteoglossiformes,Osteoglossidae,1.0,121.92,17.5,11.339822735890994,0,1,0,0,1,0,0,0,1,1,0
Platypus,13,Monotremata,Ornithorhynchidae,0.0,1114.242495994122,17.0,1.5499999999999998,0,0,0,0,0,0,0,0,1,1,0
Plesiosaur,16,Plesiosauria,Plesiosauridae,1.0,1575.0,19.474841669993218,342.5,0,0,0,0,0,0,0,0,0,1,0
Poison Dart Frog,2,Anura,Dendrobatidae,0.0,1114.242495994122,3.0,0.1587301587301587,0,0,0,0,1,1,1,0,0,0,0
Polacanthus,16,Ornithischia,Nodosauridae,1.0,320.04,19.474841669993218,1601.274827419837,2,0,1,0,0,0,0,0,0,0,0
Polar Bear,13,Carnivora,Ursidae,1.0,225.0,25.0,375.0,0,0,1,0,0,1,0,0,0,1,1
Polecat,13,Carnivora,Mustelidae,0.0,43.18,10.0,1.2473805009480092,0,1,1,1,0,1,0,0,0,0,0
Pollock Fish,0,Gadiformes,Gadidae,0.0,1114.242495994122,19.474841669993218,1601.274827419837,0,0,0,0,0,0,0,0,0,1,0
Polyphemus moth,11,Lepidoptera,Saturniidae,0.0,12.7,19.474841669993218,1601.274827419837,4,0,0,0,0,1,1,0,0,0,0
Pond Skater,11,Hemiptera,Gerridae,0.0,260.0,19.474841669993218,0.0105820105820105,2,1,1,0,0,0,0,0,0,0,1
Pool Frog,2,Anura,Ranidae,0.0,700.0,3.5,1.763668430335097,0,0,1,0,0,0,0,0,0,0,0
Porbeagle Shark,8,Lamniformes,Lamnidae,1.0,255.0,19.474841669993218,227.27272727272725,0,0,0,0,0,0,0,0,0,1,0
Porcupine,13,Rodentia,Erethizontidae,0.0,1114.242495994122,10.0,10.7,4,1,1,0,1,1,1,0,0,0,1
Porpoise,13,Artiodactyla,Phocoenidae,0.0,5.5,19.474841669993218,136.36363636363637,0,0,1,0,0,1,0,0,0,1,0
Possum,13,Diprotodontia,Phalangeriformes,0.0,1114.242495994122,6.5,7.3,4,0,0,0,0,0,0,0,1,1,0
Potoo,4,Nyctibiiformes,Nyctibiidae,0.0,39.497,10.0,0.5046209672846856,0,0,0,0,1,0,1,0,0,0,0
